"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run","step"
6,3,1,4,"true","false",1024,16,1.6017610594937e-10,77,1
3,3,1,2,"true","true",1024,16,1.39528091700916e-10,77,1
3,3,1,4,"true","false",1024,64,2.52437761491562e-10,77,1
3,3,1,2,"true","true",1024,32,1.46562164499176e-10,77,1
9,3,1,4,"true","false",1024,8,2.42307428023752e-10,77,2
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,77,2
6,3,1,2,"true","true",1024,8,1.55095037351769e-10,77,2
3,3,1,4,"true","false",1024,8,1.42271856557733e-10,77,2
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,77,2
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,77,3
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,77,3
3,3,1,4,"true","true",1024,8,1.37668844036886e-10,77,3
3,3,1,4,"true","false",1024,8,1.42271856557733e-10,77,3
1,1,1,2,"true","true",1024,32,2.47501200737215e-10,78,1
2,1,1,4,"true","false",1024,8,2.49756135215925e-10,78,1
1,1,1,2,"true","false",1024,64,4.02186498369783e-10,78,1
1,1,1,4,"true","true",1024,64,4.02584596569631e-10,78,1
3,1,1,2,"true","true",1024,1024,5.39459360580899e-09,78,1
2,1,1,2,"true","true",1024,4,2.54751210751903e-10,78,1
3,1,1,2,"true","false",1024,256,1.44130195818581e-09,78,1
1,1,1,2,"true","false",1024,1,2.6846406208477e-10,78,1
4,1,1,2,"true","true",1024,128,6.56508065892072e-10,78,1
4,1,1,2,"true","false",1024,128,6.56827700352347e-10,78,1
4,1,1,4,"true","false",1024,64,3.95916995579295e-10,78,1
2,1,1,4,"true","true",1024,4,2.53589336921265e-10,78,1
4,1,1,4,"true","false",1024,1024,4.59655976400979e-09,78,1
3,1,1,4,"true","true",1024,32,3.39560022171894e-10,78,1
2,1,1,4,"true","false",1024,2,2.64117802349561e-10,78,1
3,1,1,4,"true","false",1024,4,3.23476956923171e-10,78,1
2,1,1,4,"true","false",1024,4,2.51509347342232e-10,78,1
4,1,1,4,"true","true",1024,512,2.35676410138339e-09,78,1
4,1,1,2,"true","false",1024,8,3.12756078825156e-10,78,1
2,1,1,4,"true","false",1024,128,7.44633792855865e-10,78,1
3,1,1,4,"true","false",1024,2,3.34369941958738e-10,78,1
1,1,1,2,"true","false",1024,256,1.39742583499878e-09,78,1
1,1,1,2,"true","true",1024,1024,5.37939021007959e-09,78,1
4,1,1,4,"true","true",1024,16,3.15267799039032e-10,78,1
3,1,1,4,"true","false",1024,512,2.76362255222002e-09,78,1
2,1,1,2,"true","true",1024,2,2.71280303421731e-10,78,1
4,1,1,2,"true","false",1024,1,3.37602343642721e-10,78,1
4,1,1,2,"true","true",1024,32,3.21679723441927e-10,78,1
3,1,1,4,"true","false",1024,32,3.38373731980684e-10,78,1
3,1,1,2,"true","true",1024,512,2.76512371835823e-09,78,1
3,1,1,2,"true","false",1024,8,3.18880018579736e-10,78,2
2,1,1,4,"true","true",1024,8,2.49638076005308e-10,78,2
3,1,1,4,"true","false",1024,8,3.23674811632088e-10,78,2
1,1,1,4,"true","true",1024,8,2.40470678691862e-10,78,2
4,1,1,4,"true","false",1024,8,3.11516099779727e-10,78,2
1,1,1,4,"true","true",1024,8,2.40470678691862e-10,78,3
1,1,1,2,"true","false",1024,8,2.42162035326885e-10,78,3
1,1,1,2,"true","true",1024,8,2.44442327306725e-10,78,3
1,1,1,4,"true","false",1024,8,2.44891248450898e-10,78,3
8,2,1,4,"true","false",1024,256,9.09468757252011e-10,79,1
2,2,1,2,"true","false",1024,32,1.65115483652914e-10,79,1
2,2,1,2,"true","true",1024,8,1.60639896867188e-10,79,1
4,2,1,2,"true","false",1024,1,2.05643399630941e-10,79,1
4,2,1,2,"true","false",1024,2,1.8770248766335e-10,79,1
8,2,1,4,"true","false",1024,128,4.89537619412327e-10,79,1
4,2,1,4,"true","true",1024,1024,3.93689791026561e-09,79,1
6,2,1,2,"true","true",1024,4,2.26752110901576e-10,79,1
8,2,1,4,"true","true",1024,4,2.54928690702523e-10,79,1
2,2,1,4,"true","false",1024,8,1.65856504258804e-10,79,1
6,2,1,4,"true","false",1024,1024,3.95872713891977e-09,79,1
4,2,1,4,"true","false",1024,2,1.89943297402723e-10,79,1
2,2,1,2,"true","true",1024,1,1.77770770658027e-10,79,1
2,2,1,2,"true","false",1024,512,2.04983813583889e-09,79,1
4,2,1,2,"true","false",1024,8,1.7577965939462e-10,79,1
8,2,1,4,"true","false",1024,1,2.73250981695045e-10,79,1
8,2,1,4,"true","false",1024,16,2.5830200766585e-10,79,1
4,2,1,4,"true","true",1024,64,2.97893950576905e-10,79,1
4,2,1,2,"true","true",1024,128,5.25792054889724e-10,79,1
6,2,1,4,"true","true",1024,32,2.39265750726203e-10,79,1
4,2,1,4,"true","false",1024,16,1.81128680443517e-10,79,1
2,2,1,4,"true","false",1024,256,1.03242959098412e-09,79,1
6,2,1,2,"true","false",1024,1,2.4306505019091e-10,79,1
8,2,1,4,"true","true",1024,128,4.9264000701761e-10,79,1
2,2,1,2,"true","false",1024,1,1.75552033072279e-10,79,1
8,2,1,2,"true","true",1024,2,2.70261653120837e-10,79,1
8,2,1,2,"true","false",1024,64,3.12494734874588e-10,79,1
2,2,1,2,"true","false",1024,128,5.11878881160212e-10,79,1
6,2,1,4,"true","false",1024,8,2.29929961718942e-10,79,1
2,2,1,2,"true","true",1024,2,1.64024898729374e-10,79,1
2,2,1,2,"true","true",1024,8,1.60639896867188e-10,79,2
8,2,1,2,"true","true",1024,8,2.49674159848057e-10,79,2
6,2,1,2,"true","false",1024,8,2.25811711550876e-10,79,2
6,2,1,2,"true","true",1024,8,2.28939007618278e-10,79,2
8,2,1,2,"true","false",1024,8,2.48316957827984e-10,79,2
2,2,1,4,"true","true",1024,8,1.63870015157775e-10,79,3
2,2,1,4,"true","false",1024,8,1.65856504258804e-10,79,3
2,2,1,2,"true","true",1024,8,1.60639896867188e-10,79,3
2,2,1,2,"true","false",1024,8,1.61667909382334e-10,79,3
20,5,1,4,"true","true",1024,1,2.02578742231135e-10,80,1
10,5,1,2,"true","false",1024,8,1.50330812481266e-10,80,1
15,5,1,2,"true","true",1024,256,9.19500195403749e-10,80,1
20,5,1,4,"true","false",1024,128,4.0549639074087e-10,80,1
20,5,1,4,"true","false",1024,512,1.68559044331597e-09,80,1
5,5,1,4,"true","false",1024,1,1.29873128128308e-10,80,1
15,5,1,4,"true","false",1024,2,2.13203530902006e-10,80,1
15,5,1,4,"true","true",1024,2,2.11871420516205e-10,80,1
20,5,1,4,"true","true",1024,128,4.04164077512676e-10,80,1
10,5,1,4,"true","false",1024,4,1.52999406497853e-10,80,1
10,5,1,4,"true","true",1024,8,1.54997062510677e-10,80,1
10,5,1,2,"true","false",1024,512,1.90840317971165e-09,80,1
15,5,1,2,"true","true",1024,64,2.98398008898487e-10,80,1
5,5,1,2,"true","true",1024,512,1.77970575861447e-09,80,1
20,5,1,4,"true","false",1024,1,1.98603843352088e-10,80,1
20,5,1,2,"true","false",1024,256,7.98655188284706e-10,80,1
5,5,1,2,"true","false",1024,1024,3.67025313528089e-09,80,1
15,5,1,4,"true","true",1024,512,1.91364584147008e-09,80,1
10,5,1,2,"true","true",1024,512,1.91568472835564e-09,80,1
20,5,1,2,"true","true",1024,4,1.91071771398365e-10,80,1
15,5,1,2,"true","true",1024,2,2.1420206847193e-10,80,1
10,5,1,2,"true","true",1024,8,1.49728826550767e-10,80,1
20,5,1,2,"true","false",1024,64,2.45158627033587e-10,80,1
20,5,1,4,"true","true",1024,64,2.47247911446839e-10,80,1
20,5,1,2,"true","false",1024,1024,3.60289156373625e-09,80,1
20,5,1,4,"true","true",1024,2,1.98948984858234e-10,80,1
10,5,1,2,"true","false",1024,32,1.55094264355078e-10,80,1
20,5,1,4,"true","true",1024,1024,3.61821771797812e-09,80,1
10,5,1,4,"true","false",1024,512,1.89074270024935e-09,80,1
15,5,1,4,"true","true",1024,1,2.14874073647967e-10,80,1
10,5,1,4,"true","false",1024,8,1.52939870241387e-10,80,2
10,5,1,2,"true","true",1024,8,1.49728826550767e-10,80,2
10,5,1,2,"true","false",1024,8,1.50330812481266e-10,80,2
20,5,1,2,"true","true",1024,8,1.86789187785682e-10,80,2
15,5,1,4,"true","false",1024,8,2.10423446117483e-10,80,2
5,5,1,2,"true","false",1024,8,1.22360757184054e-10,80,3
5,5,1,4,"true","true",1024,8,1.22673693643043e-10,80,3
5,5,1,2,"true","true",1024,8,1.25213701500642e-10,80,3
5,5,1,4,"true","false",1024,8,1.23934836150301e-10,80,3
4,1,1,2,"true","false",1024,512,2.35433521955069e-09,81,1
3,1,1,4,"true","false",1024,2,3.34369941958738e-10,81,1
3,1,1,2,"true","true",1024,4,3.16318997800575e-10,81,1
4,1,1,2,"true","false",1024,8,3.12756078825156e-10,81,1
1,1,1,2,"true","true",1024,256,1.39392127457407e-09,81,1
2,1,1,4,"true","false",1024,64,4.18826142292599e-10,81,1
1,1,1,2,"true","false",1024,512,2.73805362129639e-09,81,1
1,1,1,2,"true","true",1024,64,4.07368261810325e-10,81,1
3,1,1,2,"true","false",1024,8,3.18880018579736e-10,81,1
4,1,1,2,"true","false",1024,1,3.37602343642721e-10,81,1
3,1,1,2,"true","false",1024,64,4.83980595229544e-10,81,1
3,1,1,2,"true","true",1024,64,4.83425327030367e-10,81,1
4,1,1,2,"true","true",1024,4,3.19879350230451e-10,81,1
4,1,1,2,"true","true",1024,1024,4.59023198681314e-09,81,1
1,1,1,4,"true","true",1024,64,4.02584596569631e-10,81,1
2,1,1,2,"true","true",1024,4,2.54751210751903e-10,81,1
1,1,1,2,"true","false",1024,32,2.45020652184466e-10,81,1
2,1,1,2,"true","false",1024,2,2.66560495488484e-10,81,1
1,1,1,4,"true","true",1024,256,1.39121715885375e-09,81,1
1,1,1,4,"true","false",1024,8,2.44891248450898e-10,81,1
1,1,1,4,"true","false",1024,256,1.39112855918196e-09,81,1
4,1,1,4,"true","true",1024,4,3.21548486919163e-10,81,1
1,1,1,4,"true","true",1024,128,7.41743049636739e-10,81,1
1,1,1,2,"true","false",1024,256,1.39742583499878e-09,81,1
1,1,1,4,"true","false",1024,1024,5.37462394870357e-09,81,1
2,1,1,2,"true","true",1024,128,7.48014974423084e-10,81,1
3,1,1,2,"true","true",1024,128,8.02002476667231e-10,81,1
3,1,1,4,"true","true",1024,128,7.98848263655844e-10,81,1
4,1,1,2,"true","false",1024,32,3.21287023769178e-10,81,1
4,1,1,2,"true","true",1024,1,3.36808168387508e-10,81,1
3,1,1,4,"true","false",1024,8,3.23674811632088e-10,81,2
1,1,1,2,"true","true",1024,8,2.44442327306725e-10,81,2
1,1,1,4,"true","true",1024,8,2.40470678691862e-10,81,2
1,1,1,4,"true","false",1024,8,2.44891248450898e-10,81,2
2,1,1,4,"true","true",1024,8,2.49638076005308e-10,81,2
1,1,1,2,"true","false",1024,8,2.42162035326885e-10,81,3
1,1,1,4,"true","false",1024,8,2.44891248450898e-10,81,3
1,1,1,2,"true","true",1024,8,2.44442327306725e-10,81,3
1,1,1,4,"true","true",1024,8,2.40470678691862e-10,81,3
6,6,1,2,"true","true",1024,64,2.35747097259899e-10,82,1
18,6,1,2,"true","false",1024,32,2.01888487367158e-10,82,1
12,6,1,2,"true","true",1024,16,1.51141474139474e-10,82,1
24,6,1,2,"true","false",1024,16,1.83632491074325e-10,82,1
12,6,1,4,"true","true",1024,1,1.64708638170676e-10,82,1
24,6,1,4,"true","true",1024,512,1.73730731199811e-09,82,1
18,6,1,4,"true","false",1024,32,2.01720491086732e-10,82,1
12,6,1,2,"true","true",1024,64,2.67015605956916e-10,82,1
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,82,1
18,6,1,2,"true","true",1024,8,1.96980588874906e-10,82,1
6,6,1,2,"true","true",1024,16,1.20103281224236e-10,82,1
12,6,1,2,"true","true",1024,1,1.66266800720289e-10,82,1
12,6,1,4,"true","false",1024,16,1.47185555740561e-10,82,1
18,6,1,4,"true","false",1024,4,1.96012266685612e-10,82,1
12,6,1,4,"true","true",1024,4,1.44872092405152e-10,82,1
12,6,1,4,"true","true",1024,512,1.92916356206512e-09,82,1
24,6,1,4,"true","true",1024,256,8.67949715300379e-10,82,1
24,6,1,2,"true","true",1024,2,1.92419601387797e-10,82,1
18,6,1,2,"true","true",1024,512,1.94849260793913e-09,82,1
12,6,1,4,"true","false",1024,1,1.65468945727278e-10,82,1
12,6,1,2,"true","true",1024,256,9.73202490562263e-10,82,1
18,6,1,4,"true","false",1024,64,3.0430158729775e-10,82,1
12,6,1,2,"true","false",1024,128,4.55317431636846e-10,82,1
18,6,1,2,"true","true",1024,1,2.05172384225424e-10,82,1
18,6,1,2,"true","true",1024,2,2.05742162059416e-10,82,1
24,6,1,2,"true","false",1024,128,4.11134945783675e-10,82,1
6,6,1,2,"true","false",1024,2,1.20524986739671e-10,82,1
18,6,1,2,"true","false",1024,8,1.98178504530486e-10,82,1
12,6,1,4,"true","true",1024,128,4.53186749041035e-10,82,1
12,6,1,4,"true","true",1024,8,1.46321716607771e-10,82,1
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,82,2
12,6,1,2,"true","false",1024,8,1.4752920068034e-10,82,2
12,6,1,4,"true","false",1024,8,1.47696848296835e-10,82,2
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,82,2
24,6,1,2,"true","false",1024,8,1.78857911487235e-10,82,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,82,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,82,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,82,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,82,3
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,83,1
18,6,1,4,"true","true",1024,1,2.11893736135149e-10,83,1
12,6,1,4,"true","false",1024,16,1.47185555740561e-10,83,1
12,6,1,4,"true","true",1024,512,1.92916356206512e-09,83,1
12,6,1,2,"true","true",1024,1,1.66266800720289e-10,83,1
18,6,1,2,"true","true",1024,1,2.05172384225424e-10,83,1
12,6,1,4,"true","false",1024,1,1.65468945727278e-10,83,1
6,6,1,2,"true","true",1024,2,1.16501321248061e-10,83,1
18,6,1,2,"true","false",1024,512,1.94636307397828e-09,83,1
12,6,1,4,"true","true",1024,2,1.52337055891565e-10,83,1
24,6,1,2,"true","false",1024,2,1.94650407639682e-10,83,1
24,6,1,4,"true","false",1024,256,8.67974314181006e-10,83,1
6,6,1,2,"true","false",1024,16,1.19644084929894e-10,83,1
24,6,1,4,"true","false",1024,16,1.78371579121577e-10,83,1
24,6,1,4,"true","false",1024,1024,3.76379579625581e-09,83,1
12,6,1,2,"true","true",1024,4,1.46309076433785e-10,83,1
12,6,1,2,"true","true",1024,64,2.67015605956916e-10,83,1
6,6,1,4,"true","false",1024,512,1.75800697358052e-09,83,1
18,6,1,2,"true","false",1024,16,2.00063512605115e-10,83,1
24,6,1,4,"true","true",1024,512,1.73730731199811e-09,83,1
24,6,1,2,"true","true",1024,128,4.12411937827371e-10,83,1
24,6,1,4,"true","true",1024,4,1.8438493133474e-10,83,1
18,6,1,2,"true","true",1024,512,1.94849260793913e-09,83,1
18,6,1,4,"true","false",1024,128,4.89538583425146e-10,83,1
18,6,1,4,"true","false",1024,256,9.79368446856352e-10,83,1
6,6,1,4,"true","false",1024,2,1.18717485534039e-10,83,1
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,83,1
18,6,1,4,"true","true",1024,512,1.94626449043265e-09,83,1
18,6,1,4,"true","true",1024,16,1.98759837481563e-10,83,1
18,6,1,2,"true","false",1024,256,9.85788526764859e-10,83,1
18,6,1,2,"true","false",1024,8,1.98178504530486e-10,83,2
12,6,1,4,"true","true",1024,8,1.46321716607771e-10,83,2
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,83,2
24,6,1,4,"true","false",1024,8,1.75769318569462e-10,83,2
12,6,1,2,"true","false",1024,8,1.4752920068034e-10,83,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,83,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,83,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,83,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,83,3
4,2,1,4,"true","true",1024,2,1.90348048990905e-10,84,1
2,2,1,4,"true","true",1024,128,5.13963219925696e-10,84,1
4,2,1,2,"true","false",1024,2,1.8770248766335e-10,84,1
4,2,1,2,"true","true",1024,512,2.00322903456985e-09,84,1
4,2,1,2,"true","true",1024,32,1.80004712460671e-10,84,1
4,2,1,2,"true","false",1024,512,2.01019443947824e-09,84,1
6,2,1,4,"true","false",1024,4,2.27657425451526e-10,84,1
2,2,1,4,"true","true",1024,4,1.65931076707467e-10,84,1
4,2,1,2,"true","false",1024,32,1.79410579626302e-10,84,1
4,2,1,4,"true","false",1024,256,1.00771668283711e-09,84,1
6,2,1,4,"true","true",1024,1,2.44272452316044e-10,84,1
4,2,1,2,"true","false",1024,64,2.97186568163914e-10,84,1
2,2,1,4,"true","true",1024,1,1.75203220153197e-10,84,1
8,2,1,2,"true","true",1024,32,2.58954711593992e-10,84,1
2,2,1,4,"true","true",1024,8,1.63870015157775e-10,84,1
8,2,1,4,"true","false",1024,64,3.13056917258529e-10,84,1
4,2,1,2,"true","false",1024,4,1.77096131425721e-10,84,1
4,2,1,2,"true","true",1024,128,5.25792054889724e-10,84,1
6,2,1,4,"true","true",1024,4,2.30116441007064e-10,84,1
8,2,1,4,"true","false",1024,4,2.56628292968103e-10,84,1
8,2,1,4,"true","false",1024,256,9.09468757252011e-10,84,1
8,2,1,2,"true","true",1024,2,2.70261653120837e-10,84,1
6,2,1,4,"true","false",1024,8,2.29929961718942e-10,84,1
8,2,1,2,"true","false",1024,512,1.81804592175145e-09,84,1
4,2,1,4,"true","true",1024,512,1.98130478857090e-09,84,1
2,2,1,2,"true","true",1024,16,1.6735894887162e-10,84,1
2,2,1,4,"true","true",1024,512,2.06261340996132e-09,84,1
2,2,1,4,"true","false",1024,16,1.68634140293463e-10,84,1
2,2,1,4,"true","false",1024,2,1.6763340253791e-10,84,1
2,2,1,4,"true","false",1024,32,1.65481966403753e-10,84,1
4,2,1,4,"true","false",1024,8,1.77604620502328e-10,84,2
2,2,1,2,"true","false",1024,8,1.61667909382334e-10,84,2
4,2,1,2,"true","false",1024,8,1.7577965939462e-10,84,2
6,2,1,2,"true","true",1024,8,2.28939007618278e-10,84,2
2,2,1,4,"true","false",1024,8,1.65856504258804e-10,84,2
2,2,1,2,"true","true",1024,8,1.60639896867188e-10,84,3
2,2,1,4,"true","false",1024,8,1.65856504258804e-10,84,3
2,2,1,4,"true","true",1024,8,1.63870015157775e-10,84,3
2,2,1,2,"true","false",1024,8,1.61667909382334e-10,84,3
6,6,1,4,"true","false",512,8,1.18483530341257e-10,85,1
18,6,1,4,"true","false",512,16,1.7504024748194e-10,85,1
24,6,1,4,"true","true",512,32,2.12390715767232e-10,85,1
18,6,1,4,"true","true",512,16,1.72656816478311e-10,85,1
24,6,1,2,"true","true",512,128,7.2026321091903e-10,85,1
6,6,1,4,"true","true",512,4,1.21740913105725e-10,85,1
6,6,1,2,"true","true",512,32,2.07759024760677e-10,85,1
6,6,1,4,"true","false",512,128,7.92309517722396e-10,85,1
12,6,1,2,"true","false",512,256,1.64586988590909e-09,85,1
18,6,1,2,"true","false",512,256,1.65941813145157e-09,85,1
12,6,1,4,"true","true",512,256,1.63275630569771e-09,85,1
24,6,1,2,"true","false",512,16,1.53118830995268e-10,85,1
12,6,1,4,"true","false",512,2,1.45248330959171e-10,85,1
18,6,1,2,"true","true",512,64,4.3863044192145e-10,85,1
18,6,1,4,"true","true",512,8,1.74669841232091e-10,85,1
12,6,1,2,"true","true",512,2,1.38215229148311e-10,85,1
18,6,1,4,"true","false",512,1,1.74767945922314e-10,85,1
18,6,1,4,"true","false",512,8,1.71579675584187e-10,85,1
24,6,1,2,"true","false",512,2,1.55946296000384e-10,85,1
12,6,1,4,"true","false",512,128,7.92298228826095e-10,85,1
24,6,1,2,"true","true",512,8,1.50151943867924e-10,85,1
6,6,1,4,"true","false",512,2,1.19525529098963e-10,85,1
18,6,1,2,"true","true",512,1,1.737709813722e-10,85,1
18,6,1,2,"true","true",512,128,8.15972340882499e-10,85,1
18,6,1,4,"true","true",512,2,1.65890037820999e-10,85,1
12,6,1,2,"true","true",512,8,1.37483429796381e-10,85,1
18,6,1,2,"true","true",512,512,3.36451876836543e-09,85,1
18,6,1,4,"true","true",512,1,1.72436003592711e-10,85,1
12,6,1,4,"true","false",512,256,1.63337259373204e-09,85,1
12,6,1,4,"true","true",512,16,1.42380264467293e-10,85,1
18,6,1,4,"true","true",512,4,1.68531742110362e-10,85,2
18,6,1,2,"true","true",512,4,1.66167053192706e-10,85,2
24,6,1,4,"true","false",512,4,1.50764574899702e-10,85,2
6,6,1,2,"true","true",512,4,1.1835008391896e-10,85,2
24,6,1,2,"true","true",512,4,1.51148358981714e-10,85,2
6,6,1,2,"true","false",512,4,1.23019310645269e-10,85,3
6,6,1,4,"true","true",512,4,1.21740913105725e-10,85,3
6,6,1,4,"true","false",512,4,1.1888726151874e-10,85,3
6,6,1,2,"true","true",512,4,1.1835008391896e-10,85,3
2,1,1,4,"true","false",1024,2,2.64117802349561e-10,86,1
1,1,1,2,"true","true",1024,2,2.47876842781177e-10,86,1
1,1,1,2,"true","true",1024,256,1.39392127457407e-09,86,1
1,1,1,2,"true","false",1024,16,2.45667323478302e-10,86,1
1,1,1,2,"true","false",1024,32,2.45020652184466e-10,86,1
4,1,1,4,"true","true",1024,1,3.37551989725572e-10,86,1
2,1,1,4,"true","true",1024,16,2.52348846887061e-10,86,1
1,1,1,2,"true","false",1024,1024,5.37399954331969e-09,86,1
3,1,1,4,"true","false",1024,8,3.23674811632088e-10,86,1
1,1,1,4,"true","true",1024,64,4.02584596569631e-10,86,1
3,1,1,4,"true","true",1024,1,3.41389009311225e-10,86,1
1,1,1,4,"true","true",1024,8,2.40470678691862e-10,86,1
3,1,1,4,"true","true",1024,512,2.7576526622893e-09,86,1
4,1,1,2,"true","false",1024,128,6.56827700352347e-10,86,1
2,1,1,4,"true","false",1024,4,2.51509347342232e-10,86,1
4,1,1,2,"true","false",1024,1,3.37602343642721e-10,86,1
4,1,1,2,"true","false",1024,16,3.17863052417187e-10,86,1
3,1,1,2,"true","true",1024,128,8.02002476667231e-10,86,1
1,1,1,4,"true","false",1024,4,2.38714976907871e-10,86,1
2,1,1,2,"true","true",1024,128,7.48014974423084e-10,86,1
3,1,1,2,"true","true",1024,1,3.40047781355975e-10,86,1
2,1,1,4,"true","true",1024,1,2.9570125935329e-10,86,1
4,1,1,2,"true","true",1024,2,3.42215715240262e-10,86,1
4,1,1,4,"true","false",1024,4,3.19143094005923e-10,86,1
4,1,1,2,"true","true",1024,512,2.35746535460193e-09,86,1
2,1,1,2,"true","false",1024,256,1.40160008786248e-09,86,1
3,1,1,2,"true","false",1024,1024,5.39727470537539e-09,86,1
4,1,1,4,"true","false",1024,8,3.11516099779727e-10,86,1
3,1,1,2,"true","true",1024,16,3.35263434439391e-10,86,1
3,1,1,4,"true","false",1024,1024,5.39548268566975e-09,86,1
2,1,1,2,"true","false",1024,8,2.51299290306204e-10,86,2
2,1,1,4,"true","true",1024,8,2.49638076005308e-10,86,2
2,1,1,4,"true","false",1024,8,2.49756135215925e-10,86,2
3,1,1,2,"true","false",1024,8,3.18880018579736e-10,86,2
3,1,1,4,"true","false",1024,8,3.23674811632088e-10,86,2
1,1,1,4,"true","false",1024,8,2.44891248450898e-10,86,3
1,1,1,4,"true","true",1024,8,2.40470678691862e-10,86,3
1,1,1,2,"true","false",1024,8,2.42162035326885e-10,86,3
1,1,1,2,"true","true",1024,8,2.44442327306725e-10,86,3
6,2,1,2,"true","true",1024,2,2.37271711248517e-10,87,1
4,2,1,2,"true","true",1024,2,1.88561155733061e-10,87,1
8,2,1,2,"true","false",1024,4,2.54972339508473e-10,87,1
2,2,1,4,"true","false",1024,256,1.03242959098412e-09,87,1
6,2,1,4,"true","true",1024,1,2.44272452316044e-10,87,1
4,2,1,2,"true","false",1024,256,1.01919928784305e-09,87,1
6,2,1,2,"true","false",1024,2,2.3669978657914e-10,87,1
8,2,1,4,"true","true",1024,16,2.59197860126297e-10,87,1
2,2,1,2,"true","false",1024,512,2.04983813583889e-09,87,1
6,2,1,4,"true","false",1024,512,2.01061780398525e-09,87,1
2,2,1,2,"true","true",1024,8,1.60639896867188e-10,87,1
4,2,1,4,"true","false",1024,32,1.83097897695505e-10,87,1
2,2,1,4,"true","true",1024,1,1.75203220153197e-10,87,1
2,2,1,4,"true","false",1024,16,1.68634140293463e-10,87,1
6,2,1,4,"true","true",1024,256,1.02946682644866e-09,87,1
8,2,1,2,"true","false",1024,1,2.76744304050518e-10,87,1
4,2,1,4,"true","true",1024,32,1.79125479812364e-10,87,1
2,2,1,2,"true","true",1024,1,1.77770770658027e-10,87,1
4,2,1,2,"true","true",1024,1024,3.95682721406814e-09,87,1
6,2,1,2,"true","false",1024,1,2.4306505019091e-10,87,1
8,2,1,2,"true","true",1024,64,3.13391447543214e-10,87,1
2,2,1,4,"true","false",1024,2,1.6763340253791e-10,87,1
2,2,1,2,"true","false",1024,16,1.6667846484997e-10,87,1
6,2,1,4,"true","true",1024,512,2.00593023822095e-09,87,1
4,2,1,4,"true","false",1024,1024,3.93521917484804e-09,87,1
4,2,1,4,"true","false",1024,16,1.81128680443517e-10,87,1
8,2,1,2,"true","false",1024,1024,3.58749710177255e-09,87,1
2,2,1,2,"true","true",1024,32,1.64959521349263e-10,87,1
8,2,1,4,"true","true",1024,64,3.10619985577529e-10,87,1
6,2,1,4,"true","false",1024,64,3.47795576264923e-10,87,1
8,2,1,2,"true","false",1024,8,2.48316957827984e-10,87,2
2,2,1,2,"true","true",1024,8,1.60639896867188e-10,87,2
2,2,1,4,"true","false",1024,8,1.65856504258804e-10,87,2
6,2,1,4,"true","false",1024,8,2.29929961718942e-10,87,2
4,2,1,2,"true","true",1024,8,1.75190405441034e-10,87,2
2,2,1,4,"true","true",1024,8,1.63870015157775e-10,87,3
2,2,1,4,"true","false",1024,8,1.65856504258804e-10,87,3
2,2,1,2,"true","true",1024,8,1.60639896867188e-10,87,3
2,2,1,2,"true","false",1024,8,1.61667909382334e-10,87,3
18,6,1,2,"true","false",1024,512,1.94636307397828e-09,88,1
18,6,1,4,"true","false",1024,64,3.0430158729775e-10,88,1
6,6,1,4,"true","true",1024,32,1.28655386741334e-10,88,1
18,6,1,4,"true","true",1024,256,9.80301247250735e-10,88,1
18,6,1,2,"true","true",1024,512,1.94849260793913e-09,88,1
18,6,1,2,"true","false",1024,1024,4.25618148719193e-09,88,1
12,6,1,4,"true","true",1024,2,1.52337055891565e-10,88,1
18,6,1,2,"true","false",1024,64,3.03842331556721e-10,88,1
18,6,1,4,"true","true",1024,1,2.11893736135149e-10,88,1
6,6,1,2,"true","true",1024,128,4.33665708012082e-10,88,1
12,6,1,2,"true","true",1024,128,4.54825859020426e-10,88,1
18,6,1,2,"true","false",1024,256,9.85788526764859e-10,88,1
6,6,1,4,"true","false",1024,16,1.22460968799545e-10,88,1
24,6,1,4,"true","true",1024,64,2.56782613592105e-10,88,1
12,6,1,2,"true","true",1024,1024,4.26386725597757e-09,88,1
12,6,1,4,"true","true",1024,1024,4.27170119094575e-09,88,1
12,6,1,4,"true","false",1024,1,1.65468945727278e-10,88,1
24,6,1,2,"true","false",1024,16,1.83632491074325e-10,88,1
12,6,1,4,"true","false",1024,128,4.52615376533561e-10,88,1
18,6,1,2,"true","false",1024,4,1.9579992664427e-10,88,1
