"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel"
3,3,16,2,"true","true",64,4,1.97152353676255e-09
5,5,4,2,"true","false",64,64,1.07366494790102e-08
4,1,8,2,"true","true",128,32,1.77435454239587e-09
15,5,4,4,"true","false",32,8,8.46660992823528e-10
3,3,1,2,"true","true",256,16,2.26739919348222e-10
4,1,16,4,"true","true",256,16,9.93641008151344e-10
15,5,8,4,"true","true",512,128,1.43968182685394e-09
8,2,8,2,"true","true",256,8,3.05012022051725e-10
4,4,2,2,"true","true",256,4,2.68771154360467e-10
12,6,16,2,"true","true",256,1,8.31725571660533e-10
4,2,8,4,"true","false",128,128,9.20038733389113e-09
9,3,2,4,"true","true",128,1,2.25935740321993e-10
6,3,4,2,"true","true",128,1,2.86283394648173e-10
9,3,4,4,"true","true",32,4,5.51517680432957e-10
5,5,4,2,"true","true",1024,1024,1.43166554898971e-08
8,2,4,2,"true","true",1024,1,2.77016993338567e-10
16,4,1,4,"true","true",512,16,1.6623534476448e-10
6,6,1,4,"true","false",64,8,3.47886523707551e-10
8,2,4,2,"true","true",64,2,2.10281633689039e-10
18,6,8,4,"true","false",32,4,6.90567070255108e-10
2,1,8,4,"true","false",32,32,1.29709558905638e-08
3,1,16,4,"true","false",32,16,7.16345703152816e-09
24,6,8,4,"true","false",128,64,1.96900593234296e-09
2,1,1,2,"true","true",512,8,2.6529382066824e-10
8,4,1,2,"true","false",1024,256,9.25229225515721e-10
6,2,8,4,"true","false",256,128,3.14295264134977e-09
6,3,2,4,"true","false",256,4,1.64225551946832e-10
6,6,4,2,"true","false",64,16,2.33426991492482e-09
6,6,4,4,"true","true",128,16,1.19978568150495e-09
8,4,4,2,"true","true",512,16,2.53334817428795e-10
4,1,8,4,"true","false",64,2,4.51124476166124e-10
9,3,2,2,"true","true",1024,512,2.30992955630757e-09
5,5,2,4,"true","true",128,4,2.58400735616815e-10
3,3,16,4,"true","true",128,4,1.17172853742635e-09
5,5,4,4,"true","true",32,2,7.61292133287711e-10
2,1,4,2,"true","true",512,8,4.66367850926165e-10
2,1,2,4,"true","true",1024,32,2.5230987580881e-10
18,6,4,4,"true","true",1024,2,2.33458981270731e-10
4,2,1,2,"true","true",64,1,1.89345630904792e-10
3,3,1,2,"true","true",512,1,1.42725551340083e-10
3,3,1,4,"true","true",32,4,4.39219852851686e-10
4,1,1,4,"true","false",128,8,3.90999108952045e-10
10,5,2,4,"true","false",128,64,1.44739382587498e-09
6,2,8,4,"true","false",512,4,3.74241157422347e-10
4,2,16,4,"true","true",256,128,7.70694286871416e-09
8,2,4,2,"true","false",128,1,2.06469069991381e-10
12,3,4,4,"true","false",32,16,1.38986141863449e-09
6,2,2,2,"true","true",512,32,3.80498353892179e-10
3,3,8,2,"true","true",512,2,7.59766470481721e-10
16,4,8,2,"true","true",1024,64,3.93183409392876e-10
15,5,4,4,"true","true",64,64,3.60425946993491e-09
12,3,16,4,"true","true",512,2,4.94756889773946e-10
16,4,1,2,"true","false",512,4,1.66291800110864e-10
6,2,1,2,"true","false",256,1,2.28158471360866e-10
2,1,2,2,"true","true",256,16,4.12826195139378e-10
12,4,1,2,"true","false",256,8,1.85685043821603e-10
12,4,8,2,"true","true",128,32,1.30989527850583e-09
6,2,2,4,"true","false",512,8,2.66461106275975e-10
8,4,16,2,"true","true",256,4,9.13630051313251e-10
5,5,1,4,"true","false",256,1,1.21422039933002e-10
18,6,4,4,"true","true",256,8,1.86414222451365e-10
6,3,4,4,"true","false",1024,512,3.44210428590353e-09
9,3,2,2,"true","false",256,256,3.76959790826969e-09
1,1,4,4,"true","false",1024,1,8.17504083032244e-10
12,6,4,2,"true","false",256,4,2.31216836815775e-10
6,3,1,2,"true","true",1024,8,1.55095037351769e-10
5,5,16,4,"true","false",64,1,1.48835060000028e-09
6,3,4,2,"true","false",128,128,5.50384817671424e-09
4,2,2,2,"true","true",1024,8,1.74376790866456e-10
24,6,4,4,"true","false",1024,2,1.9574344005981e-10
10,5,8,4,"true","false",32,16,3.47603285949266e-09
3,3,2,4,"true","true",256,4,2.9538733838325e-10
12,6,4,4,"true","true",512,1,2.45943061412049e-10
3,1,16,2,"true","false",1024,256,3.84771577066434e-09
12,3,2,2,"true","false",128,2,1.73812692295894e-10
8,4,16,4,"true","false",128,128,1.35063193737333e-08
2,2,1,4,"true","false",512,256,1.95638634706454e-09
24,6,8,4,"true","false",64,64,3.9987157632726e-09
6,6,4,2,"true","false",1024,128,1.52371506727651e-09
3,1,4,4,"true","false",1024,64,5.44341929193272e-10
12,3,16,4,"true","true",64,1,4.24561864114106e-10
6,2,8,2,"true","true",1024,128,9.77367305716152e-10
3,1,8,4,"true","false",512,64,1.26679179575101e-09
6,2,2,2,"true","true",256,8,2.60301267703485e-10
24,6,2,4,"true","true",128,4,1.42596822850907e-10
6,3,16,2,"true","false",32,8,3.41225127596637e-09
15,5,4,4,"true","false",128,2,1.96413735578037e-10
12,4,4,4,"true","false",64,64,3.57818258303794e-09
1,1,2,4,"true","false",1024,256,2.73796487347726e-09
10,5,8,4,"true","false",256,8,3.68026617432025e-10
1,1,8,2,"true","false",128,4,1.26971757176473e-09
6,2,8,2,"true","true",512,256,3.24300361251521e-09
12,4,2,2,"true","false",128,1,2.03274476653906e-10
8,2,16,2,"true","true",128,4,4.8855844457927e-10
12,4,1,2,"true","false",32,16,1.46535099609401e-09
6,6,2,2,"true","false",1024,256,1.88999169647622e-09
24,6,2,4,"true","true",64,4,1.96485586821011e-10
16,4,1,4,"true","true",32,8,6.69327356237246e-10
12,4,4,2,"true","false",256,32,5.01768419215063e-10
4,2,4,4,"true","true",256,64,1.6521740934665e-09
8,4,1,2,"true","false",128,8,2.30375508643198e-10
6,3,16,2,"true","false",128,64,6.74211496795032e-09
12,3,4,2,"true","false",64,1,1.73350952378822e-10
3,1,2,4,"true","true",64,2,3.86369658163074e-10
5,5,1,2,"true","true",256,16,2.03224868629388e-10
12,6,16,2,"true","false",128,16,1.62759571551915e-09
15,5,8,4,"true","true",64,2,2.85790079119484e-10
12,4,4,2,"true","true",1024,2,2.56739223889217e-10
10,5,4,2,"true","true",512,8,2.42709645842147e-10
4,1,16,2,"true","false",256,32,1.61494045890277e-09
3,3,16,4,"true","false",64,4,2.03234911941734e-09
4,2,8,2,"true","false",1024,1,6.31538118303396e-10
15,5,2,2,"true","true",256,64,8.80819562472824e-10
4,2,4,4,"true","false",1024,4,3.62086010006485e-10
24,6,8,4,"true","false",512,128,1.2048923236726e-09
16,4,8,2,"true","false",64,32,1.94437995275176e-09
6,2,4,2,"true","false",256,256,4.19611016815855e-09
10,5,16,2,"true","true",256,8,8.08057106208634e-10
8,2,8,2,"true","false",1024,1024,5.36373685547245e-09
10,5,2,2,"true","true",1024,64,2.52332709054297e-10
10,5,2,2,"true","true",1024,4,1.53576128143746e-10
16,4,8,2,"true","false",1024,256,1.22685975447868e-09
6,6,8,4,"true","false",64,32,7.42460541941259e-09
8,4,16,2,"true","true",64,2,7.34723046046277e-10
24,6,8,4,"true","true",64,1,2.12974807451648e-10
20,5,1,2,"true","false",128,64,1.28954177881089e-09
8,2,1,4,"true","true",512,64,4.60450777034624e-10
20,5,8,4,"true","false",32,4,5.34119943229524e-10
2,1,4,2,"true","true",64,64,9.04542256818374e-09
6,3,2,4,"true","true",512,128,8.65183387011226e-10
8,2,1,4,"true","true",512,16,2.12964209858718e-10
3,1,1,4,"true","true",1024,2,3.34149526627371e-10
4,2,8,2,"true","false",32,16,4.64415943440127e-09
6,3,1,4,"true","true",256,4,1.60084110764644e-10
6,3,4,2,"true","false",128,64,2.70983295324556e-09
5,5,2,4,"true","true",128,64,2.87343619790074e-09
20,5,2,2,"true","false",512,8,1.57777180798584e-10
8,2,8,4,"true","false",32,32,4.57188294558473e-09
4,2,16,2,"true","true",64,1,9.21247883312471e-10
1,1,2,2,"true","true",64,2,5.21406120161402e-10
16,4,8,2,"true","true",1024,4,3.15058025087066e-10
20,5,8,2,"true","true",1024,2,3.17051913173715e-10
12,6,4,4,"true","true",256,8,2.31999759205413e-10
18,6,2,2,"true","false",64,4,2.74160802645654e-10
4,1,1,4,"true","true",32,32,4.48779616803019e-09
4,1,1,2,"true","true",512,128,1.20853552284025e-09
15,5,4,4,"true","false",1024,256,1.06882678086145e-09
6,2,16,2,"true","false",1024,4,7.16415645599049e-10
18,6,2,4,"true","true",512,64,5.0967312545322e-10
24,6,16,4,"true","true",64,4,5.7917781539044e-10
10,5,8,2,"true","true",256,16,5.71074429664838e-10
15,5,8,2,"true","false",256,2,2.84459569173284e-10
4,4,16,2,"true","true",256,256,3.01275558289871e-08
5,5,2,4,"true","false",32,2,4.60201601908887e-10
1,1,8,2,"true","true",512,64,3.43704194928548e-09
15,5,4,2,"true","false",512,16,2.00631607858424e-10
20,5,8,4,"true","true",512,2,2.59583284515503e-10
18,6,4,4,"true","true",128,8,2.75819979334243e-10
4,1,4,4,"true","true",512,64,6.5343132471478e-10
1,1,8,2,"true","false",128,64,1.31350355393522e-08
15,5,2,4,"true","false",512,1,2.02398384381221e-10
3,1,1,4,"true","false",128,64,2.72366756171678e-09
4,4,2,4,"true","true",64,16,1.47988848899138e-09
24,6,16,2,"true","false",32,4,9.25478315650038e-10
5,5,2,2,"true","true",1024,512,3.7717863489016e-09
6,6,2,2,"true","true",512,256,3.27258851876437e-09
8,2,8,4,"true","false",1024,16,3.76985970801131e-10
4,4,8,2,"true","true",1024,2,8.66436905285746e-10
4,1,4,2,"true","false",128,8,3.90155168698491e-10
8,2,16,2,"true","true",512,512,8.08675037135061e-09
12,4,8,2,"true","true",1024,4,3.47977352144829e-10
18,6,8,4,"true","true",512,4,3.74199521954428e-10
12,4,8,2,"true","true",32,4,7.52488072388121e-10
1,1,2,2,"true","false",1024,256,2.73607064524451e-09
6,2,4,4,"true","false",256,8,2.64769078783935e-10
6,6,2,4,"true","true",1024,4,2.90120893730995e-10
6,3,2,4,"true","true",32,16,1.57422736568448e-09
8,2,4,2,"true","true",128,8,2.73978529232375e-10
16,4,16,2,"true","false",512,32,6.9790943353864e-10
6,6,16,2,"true","false",256,128,1.45772672673348e-08
4,4,8,4,"true","true",1024,16,7.5765038107158e-10
3,1,4,4,"true","false",64,8,9.03722062839765e-10
4,4,2,4,"true","true",1024,32,3.09324045282253e-10
9,3,16,4,"true","true",32,32,8.6197924639177e-09
8,2,2,2,"true","false",64,2,2.12568207004369e-10
12,3,2,2,"true","false",256,1,1.80435125355823e-10
12,4,2,4,"true","true",64,8,5.00334983089703e-10
9,3,16,2,"true","true",256,32,1.29154284076306e-09
12,4,4,2,"true","true",1024,128,5.68376641768614e-10
12,4,4,4,"true","false",32,8,8.8875342859269e-10
12,6,4,4,"true","true",64,2,2.31986030900542e-10
20,5,1,4,"true","false",512,32,2.12352253458667e-10
2,2,4,4,"true","false",512,1,6.10853740336634e-10
2,1,8,2,"true","true",512,8,6.9551398811839e-10
2,2,4,4,"true","true",64,2,6.19710199017826e-10
10,5,1,4,"true","true",1024,32,1.58546640953637e-10
5,5,8,2,"true","true",256,1,6.38824767814484e-10
3,1,8,2,"true","true",512,64,1.27100351370839e-09
6,3,2,2,"true","true",512,16,1.60303227603334e-10
3,1,1,2,"true","true",1024,4,3.16318997800575e-10
6,6,8,4,"true","false",256,1,6.73690828145058e-10
10,5,8,2,"true","false",32,32,7.127501820914e-09
4,1,16,2,"true","false",256,8,7.29442895703133e-10
8,2,2,4,"true","false",256,2,2.06521899219833e-10
12,4,16,2,"true","false",256,32,1.27033116417868e-09
20,5,4,2,"true","false",1024,32,1.89823502397623e-10
12,6,2,4,"true","false",128,8,2.11740711013945e-10
1,1,4,4,"true","true",1024,4,7.82498314029531e-10
6,2,8,4,"true","true",128,4,3.84481451115078e-10
4,1,1,4,"true","false",64,8,6.61045526791814e-10
18,6,1,4,"true","false",128,2,1.68232418863311e-10
20,5,4,2,"true","true",512,32,2.13888336184871e-10
20,5,2,4,"true","false",512,1,1.70529903107513e-10
4,2,1,2,"true","true",256,4,1.80536216891147e-10
3,1,2,2,"true","false",512,2,3.62430172765742e-10
12,4,8,2,"true","false",1024,256,1.61064076618047e-09
12,4,2,4,"true","false",64,2,2.08242147419509e-10
12,3,1,2,"true","true",1024,128,4.52342717549119e-10
16,4,1,2,"true","false",256,64,6.81250478959014e-10
6,2,4,2,"true","true",128,8,3.75839489013031e-10
4,2,16,2,"true","false",512,128,4.01287749246266e-09
12,6,8,2,"true","false",512,8,4.8707496850188e-10
12,3,16,4,"true","false",128,128,6.96041356989415e-09
9,3,4,2,"true","true",128,2,2.26777147368877e-10
8,4,4,4,"true","true",128,8,4.02793132060179e-10
1,1,4,2,"true","false",256,8,8.49043493039006e-10
2,2,2,2,"true","false",1024,2,3.25586129207871e-10
9,3,1,2,"true","true",512,4,1.98408414891747e-10
3,1,2,4,"true","false",512,16,3.717715040796e-10
16,4,8,2,"true","true",512,32,3.53976233355713e-10
3,3,2,4,"true","true",32,4,8.54213605029021e-10
15,5,8,2,"true","true",512,256,2.97674471797324e-09
2,2,16,2,"true","true",128,32,7.68523467786164e-09
15,5,1,4,"true","false",512,16,1.77885230632563e-10
6,6,4,2,"true","true",512,4,3.93792897503117e-10
5,5,8,2,"true","true",128,1,6.24535649241435e-10
3,1,1,2,"true","false",1024,256,1.44130195818581e-09
4,4,4,2,"true","true",32,32,9.70524123095251e-09
10,5,4,2,"true","false",256,1,2.44715143916856e-10
12,4,1,2,"true","false",512,512,3.2824118128335e-09
6,6,2,4,"true","false",256,128,2.97915677448385e-09
10,5,16,2,"true","false",64,16,3.06244085653103e-09
15,5,2,4,"true","false",256,64,8.89221836992815e-10
4,1,16,2,"true","false",256,1,7.47580558720332e-10
15,5,4,2,"true","true",512,16,2.01610781240559e-10
5,5,16,2,"true","false",256,1,1.60098167217731e-09
24,6,4,2,"true","true",512,64,3.72113181000625e-10
16,4,4,2,"true","true",64,8,3.62768619727147e-10
6,3,4,2,"true","false",256,8,2.84412832940538e-10
12,4,1,2,"true","true",512,4,1.81147066465203e-10
1,1,8,2,"true","true",256,8,1.26516300150372e-09
2,2,8,2,"true","false",256,4,8.67815234853104e-10
24,6,16,4,"true","false",64,8,9.03381278651036e-10
4,1,4,4,"true","true",256,8,3.13201541680434e-10
5,5,16,2,"true","true",512,128,7.43782860875797e-09
6,3,1,2,"true","true",512,128,8.73001800351434e-10
10,5,4,4,"true","true",1024,256,1.57944352297324e-09
4,4,16,4,"true","false",64,64,2.72356984651854e-08
3,1,1,2,"true","false",512,16,3.31730037555558e-10
3,3,4,4,"true","true",128,16,1.44333325022318e-09
10,5,4,2,"true","true",64,64,5.38089890156266e-09
8,4,4,4,"true","true",256,8,2.62162501055945e-10
4,4,4,2,"true","false",512,1,4.65023953914739e-10
18,6,2,2,"true","false",512,2,1.95495688570878e-10
12,4,8,2,"true","true",1024,8,3.5018414781475e-10
2,1,2,2,"true","false",512,128,1.39690951145436e-09
3,3,8,2,"true","false",256,64,4.13164917397487e-09
15,5,2,4,"true","true",64,16,8.55662647764577e-10
18,6,4,2,"true","false",512,64,5.09605325180266e-10
6,6,8,2,"true","false",256,128,8.03153958769836e-09
10,5,8,2,"true","true",256,128,4.0723783617678e-09
3,3,1,2,"true","true",1024,16,1.39528091700916e-10
4,1,16,4,"true","true",256,4,7.27659278229622e-10
4,1,4,4,"true","true",64,64,4.53329957277893e-09
24,6,1,4,"true","true",256,16,1.99021142892113e-10
4,2,2,4,"true","false",128,128,3.67344035452562e-09
15,5,8,2,"true","false",128,128,5.33116533450684e-09
8,2,16,4,"true","false",256,32,1.15191198855818e-09
8,4,1,2,"true","false",512,512,3.28674302943022e-09
6,3,2,4,"true","false",1024,64,2.61196043450564e-10
1,1,16,2,"true","true",512,8,2.00178986051018e-09
3,1,4,2,"true","true",256,4,3.74882291459135e-10
8,2,1,2,"true","true",1024,32,2.58954711593992e-10
3,3,1,4,"true","false",512,16,1.37621340842642e-10
9,3,8,4,"true","true",1024,1,4.06617607647932e-10
20,5,1,4,"true","false",1024,16,1.91742042057413e-10
4,4,8,2,"true","true",512,128,4.13292603317257e-09
24,6,1,2,"true","false",512,32,2.17819189630393e-10
12,6,2,4,"true","false",128,1,1.3888601664803e-10
6,3,1,2,"true","true",32,16,1.57524130835521e-09
4,1,4,2,"true","true",32,8,1.21370048204834e-09
6,2,2,4,"true","true",256,1,2.66250285720785e-10
2,1,2,2,"true","true",256,1,2.72155571427599e-10
6,3,4,2,"true","true",512,32,4.39401870381022e-10
2,2,8,2,"true","true",1024,1024,2.11248044889398e-08
4,4,8,4,"true","true",32,4,2.01444039490588e-09
5,5,8,4,"true","false",128,64,7.6576200912945e-09
3,3,4,2,"true","false",256,2,5.06929935666736e-10
6,6,2,4,"true","false",512,1,2.47945389683225e-10
3,3,8,2,"true","true",64,1,7.85505331182895e-10
4,4,2,4,"true","true",128,32,1.47604953170693e-09
16,4,1,4,"true","false",32,2,2.27726657189842e-10
5,5,2,2,"true","false",1024,512,3.76090997456146e-09
3,3,4,2,"true","true",256,4,5.13318774107853e-10
6,6,1,4,"true","false",256,8,1.20542237352126e-10
10,5,16,2,"true","false",128,8,1.03677395597934e-09
12,4,4,4,"true","true",32,1,2.38448171013007e-10
24,6,16,4,"true","true",256,2,4.63965211723798e-10
6,2,1,4,"true","true",512,8,2.28664134242672e-10
5,5,1,4,"true","false",32,4,3.71442043688677e-10
12,6,16,4,"true","true",256,8,7.56060825754867e-10
1,1,2,2,"true","false",128,8,7.78833121811244e-10
12,4,16,4,"true","false",32,2,7.89303533263995e-10
8,2,4,2,"true","true",1024,2,2.69059118490884e-10
4,4,16,2,"true","true",512,16,1.56565457936214e-09
4,4,16,4,"true","false",128,16,3.25924964066009e-09
5,5,1,2,"true","true",128,16,3.64734040163918e-10
9,3,16,4,"true","true",128,64,4.54962528752409e-09
4,4,2,4,"true","true",256,64,1.48454706005007e-09
2,1,16,4,"true","false",512,1,1.20178091463649e-09
3,1,2,4,"true","false",1024,2,3.74949548465663e-10
4,1,1,4,"true","false",128,2,3.04033063023261e-10
4,2,8,2,"true","false",128,32,2.40024245936187e-09
12,6,8,2,"true","true",512,128,2.15862096286951e-09
8,4,1,4,"true","false",128,16,4.02789014812811e-10
1,1,2,2,"true","true",512,16,4.76914291945906e-10
2,1,1,4,"true","false",128,32,1.38492000264088e-09
1,1,8,4,"true","true",128,1,1.28143571974039e-09
4,1,8,4,"true","true",64,1,4.40859789429822e-10
10,5,1,2,"true","false",512,2,1.44014689615395e-10
12,3,16,4,"true","true",128,2,4.24567494174332e-10
9,3,2,2,"true","false",32,2,3.46593176243912e-10
5,5,2,4,"true","true",1024,64,4.800294729619e-10
24,6,1,2,"true","true",256,256,2.74991183174578e-09
2,1,4,4,"true","true",64,16,2.36382303542306e-09
4,1,16,2,"true","true",64,16,2.87780011507493e-09
9,3,2,4,"true","false",64,1,2.31901701706958e-10
8,4,8,2,"true","true",512,128,2.10452678926325e-09
4,2,1,4,"true","true",32,1,2.67407796158628e-10
4,2,2,2,"true","false",64,16,9.67035848718677e-10
24,6,4,2,"true","false",256,64,6.68488036701464e-10
5,5,2,4,"true","true",256,64,1.4568553457644e-09
4,4,1,4,"true","true",64,4,2.12026289257435e-10
3,1,1,4,"true","false",512,64,7.90654052743134e-10
5,5,8,4,"true","false",64,32,7.3501850288651e-09
8,2,16,2,"true","true",32,1,5.94285083455052e-10
5,5,8,2,"true","true",1024,256,4.67858191855572e-09
8,4,4,4,"true","false",256,64,1.31245965200789e-09
10,5,4,2,"true","false",64,64,5.38077023285951e-09
2,2,1,2,"true","true",32,4,5.44969933696628e-10
6,2,1,4,"true","false",512,32,3.31856452691559e-10
3,3,4,4,"true","true",128,4,5.18826808913929e-10
6,6,16,2,"true","false",128,32,6.25150583040673e-09
3,3,4,4,"true","false",512,256,5.771979166106e-09
20,5,2,2,"true","false",128,64,1.28735871833054e-09
1,1,2,4,"true","false",128,128,1.06138265276005e-08
9,3,2,2,"true","false",1024,2,2.86353697276782e-10
24,6,1,2,"true","false",1024,256,8.65989722852167e-10
4,4,2,2,"true","false",512,2,2.60008108241824e-10
12,4,4,2,"true","false",128,2,2.07705153298134e-10
8,4,2,4,"true","true",128,16,4.01386017808511e-10
24,6,4,2,"true","true",512,64,3.72113181000625e-10
1,1,4,4,"true","true",1024,512,9.13343946590838e-09
6,3,1,4,"true","true",1024,512,1.87441379239536e-09
15,5,4,2,"true","true",1024,1024,4.79839752542223e-09
4,1,1,4,"true","false",256,1,3.09792936538371e-10
5,5,4,2,"true","false",128,2,4.29172774019931e-10
20,5,4,2,"true","true",32,8,6.28436403918712e-10
18,6,16,4,"true","true",128,16,1.14955114356144e-09
6,2,4,2,"true","false",1024,16,3.20995402335396e-10
4,2,1,2,"true","true",1024,2,1.88561155733061e-10
20,5,1,4,"true","true",64,2,1.50390722419754e-10
12,3,8,4,"true","false",256,4,2.58994700582324e-10
2,2,4,2,"true","true",512,16,5.85832356824896e-10
12,4,2,2,"true","true",32,2,3.19651852571945e-10
15,5,4,2,"true","false",128,16,4.68566036979571e-10
12,3,2,2,"true","true",512,8,1.76424331417159e-10
2,1,1,4,"true","false",512,16,2.68216735174143e-10
1,1,2,2,"true","false",512,8,4.8094503234629e-10
10,5,2,2,"true","false",256,8,1.43710191251499e-10
10,5,4,4,"true","true",64,1,2.61451482843898e-10
4,1,8,2,"true","false",128,64,3.34709790065986e-09
6,2,8,2,"true","true",64,16,1.6525040306657e-09
8,2,1,4,"true","true",32,32,3.11219741654331e-09
9,3,8,2,"true","false",64,1,3.36988255590095e-10
2,1,1,4,"true","true",1024,1024,5.38605954041428e-09
3,3,4,2,"true","false",512,2,5.00083812763313e-10
3,1,8,4,"true","true",128,4,5.52133893010311e-10
2,2,8,4,"true","true",32,32,1.83049983089086e-08
6,6,2,4,"true","true",1024,32,2.81956569548671e-10
8,2,8,4,"true","true",1024,64,4.81636835373935e-10
8,4,8,4,"true","false",512,64,1.08847332890606e-09
4,2,8,2,"true","true",512,4,4.82769698998795e-10
20,5,16,2,"true","true",64,8,9.24761865873456e-10
16,4,1,2,"true","false",256,1,1.69120587188357e-10
6,3,8,2,"true","false",64,16,2.07617444558362e-09
2,1,16,2,"true","true",256,4,1.14768998197521e-09
6,6,2,4,"true","true",128,2,2.49720033022941e-10
9,3,4,4,"true","true",128,16,5.37731885969344e-10
6,2,1,4,"true","true",32,2,3.6017582070868e-10
8,2,4,4,"true","true",32,4,4.63294946697481e-10
8,4,2,4,"true","false",1024,64,2.57891837743423e-10
6,6,1,4,"true","true",512,8,1.18144018844621e-10
9,3,16,4,"true","true",128,1,5.27040304474257e-10
8,4,8,2,"true","true",256,256,8.27288527508037e-09
18,6,1,4,"true","true",1024,1024,4.25426368507964e-09
3,3,1,4,"true","true",64,4,2.30115132013043e-10
24,6,2,2,"true","true",64,1,1.42946633909124e-10
12,6,16,2,"true","true",128,4,7.41239830024295e-10
12,3,4,2,"true","true",64,2,1.80200241577863e-10
2,1,16,4,"true","true",32,8,5.53007847195472e-09
9,3,4,4,"true","false",128,4,2.33241648528643e-10
12,6,2,2,"true","false",1024,32,1.65209562279846e-10
8,2,2,4,"true","false",512,16,2.12384066310987e-10
8,4,2,2,"true","false",64,1,1.52574412253316e-10
8,4,1,2,"true","true",32,16,1.43933040823089e-09
2,1,8,2,"true","true",1024,128,1.92384962089286e-09
4,4,1,2,"true","false",32,8,7.35884228935116e-10
3,3,16,4,"true","true",256,128,1.41635832770364e-08
3,1,2,4,"true","true",512,8,3.75461388172908e-10
18,6,16,4,"true","true",64,4,7.48803175774341e-10
3,1,2,2,"true","false",1024,1,3.880114869954e-10
1,1,1,4,"true","false",512,16,2.3247846237884e-10
4,2,1,2,"true","true",32,32,3.6631075035959e-09
6,3,4,2,"true","false",512,1,2.99500019083556e-10
4,4,2,2,"true","false",64,4,4.38475177727317e-10
18,6,8,4,"true","false",128,16,6.70574501187762e-10
12,3,8,4,"true","false",256,2,2.60018339829e-10
12,4,1,2,"true","false",1024,1,2.37063551257861e-10
18,6,1,2,"true","false",128,16,3.9842083792262e-10
9,3,1,4,"true","false",512,2,2.0337874463299e-10
20,5,4,2,"true","true",256,4,1.51576432668953e-10
6,3,4,2,"true","true",128,16,7.50401373962698e-10
4,2,2,2,"true","false",512,128,9.78685925257355e-10
12,3,16,4,"true","true",256,4,4.40593025901799e-10
12,6,4,4,"true","false",256,64,1.3025046153382e-09
18,6,8,4,"true","false",64,16,1.23706462261133e-09
5,5,4,4,"true","true",128,16,1.24651122251176e-09
1,1,8,2,"true","false",1024,256,6.85908374311975e-09
6,2,2,4,"true","true",1024,512,2.40149671836296e-09
3,1,1,4,"true","true",1024,1,3.41389009311225e-10
2,1,1,4,"true","true",1024,1024,5.38605954041428e-09
12,4,4,2,"true","false",256,16,2.99905343645927e-10
8,4,16,4,"true","true",512,4,9.47985985909284e-10
6,6,4,4,"true","false",512,2,4.25958618768431e-10
4,4,16,2,"true","false",256,8,1.43125453707227e-09
8,4,1,2,"true","true",1024,1024,3.99529150043409e-09
12,6,8,4,"true","false",128,64,3.86777292698079e-09
20,5,4,4,"true","false",128,8,2.04790205279511e-10
18,6,1,4,"true","true",256,64,7.67979293454811e-10
9,3,8,2,"true","false",64,4,4.80076194432638e-10
10,5,2,4,"true","false",256,128,1.52449639456268e-09
12,4,2,2,"true","true",1024,128,5.69161173379711e-10
6,3,16,4,"true","true",256,128,7.08486536392611e-09
8,2,1,4,"true","true",512,256,1.6701851186606e-09
24,6,1,2,"true","false",128,8,1.95261626957134e-10
4,2,1,4,"true","false",1024,32,1.83097897695505e-10
8,2,8,4,"true","false",256,1,3.12176558408252e-10
12,3,16,2,"true","false",256,32,1.00852264506708e-09
2,1,1,4,"true","false",1024,128,7.44633792855865e-10
20,5,8,4,"true","false",32,4,5.34119943229524e-10
5,5,1,2,"true","true",128,128,3.04763550105088e-09
1,1,8,2,"true","false",128,4,1.26971757176473e-09
3,3,1,4,"true","false",512,4,1.35429549481083e-10
12,3,4,4,"true","false",512,8,1.78260900422383e-10
24,6,2,2,"true","false",1024,4,1.83492895535976e-10
1,1,8,2,"true","true",512,32,1.93460665282228e-09
15,5,8,4,"true","true",64,8,6.98826739796601e-10
12,6,1,4,"true","false",1024,512,1.92886508851395e-09
4,1,16,2,"true","false",256,16,9.92315271863502e-10
10,5,8,2,"true","true",64,32,3.72346929376892e-09
9,3,4,2,"true","false",32,2,3.46141976253182e-10
3,1,4,4,"true","false",1024,1024,6.12050153275507e-09
5,5,16,4,"true","false",256,8,1.32926777786526e-09
6,2,16,2,"true","true",512,2,6.41302993901685e-10
8,2,2,2,"true","false",1024,1,2.71354356755249e-10
6,6,1,2,"true","false",64,64,3.0499204985654e-09
6,6,1,2,"true","false",1024,64,2.35916660909475e-10
2,2,1,2,"true","false",128,32,9.37511040162832e-10
6,3,4,2,"true","true",1024,32,3.15680894380976e-10
12,6,2,2,"true","false",512,16,1.41878634633497e-10
12,6,2,4,"true","false",512,2,1.39521503999111e-10
24,6,2,2,"true","true",512,16,1.56357080416648e-10
4,2,16,2,"true","false",256,32,2.10664094895864e-09
4,1,8,2,"true","true",32,8,1.79029639731379e-09
12,4,2,4,"true","true",64,16,8.93604465491164e-10
4,2,1,4,"true","true",64,1,2.00454434843037e-10
15,5,1,4,"true","false",32,32,2.72355027200895e-09
3,3,2,4,"true","true",256,1,2.93600081251883e-10
20,5,8,2,"true","true",256,128,2.06916519267784e-09
12,6,8,4,"true","true",512,256,5.15330281738034e-09
18,6,8,2,"true","false",64,1,2.89745515940614e-10
3,1,4,2,"true","true",32,4,9.19810197953412e-10
4,2,2,4,"true","true",256,32,5.16086437565313e-10
