"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run"
12,4,2,2,"true","false",1024,64,3.44947966542175e-10,77
4,4,1,2,"true","false",64,64,3.11173315311289e-09,77
6,2,16,2,"true","true",256,2,6.04713518602049e-10,77
6,3,1,4,"true","false",256,256,3.30427262541595e-09,77
12,6,2,4,"true","true",32,16,1.30180065235093e-09,77
2,2,16,4,"true","false",256,32,4.02250394907961e-09,77
20,5,4,2,"true","true",256,1,1.56576997433274e-10,77
24,6,2,4,"true","false",1024,16,1.78577418288844e-10,77
12,4,2,2,"true","false",64,4,3.01173808069094e-10,77
3,1,4,2,"true","true",1024,16,3.77423043032371e-10,77
4,2,2,4,"true","false",128,16,5.08739671100465e-10,77
6,2,8,4,"true","true",128,4,3.84481451115078e-10,77
2,2,16,4,"true","true",512,8,1.43957597104606e-09,77
4,4,8,4,"true","false",512,2,7.20481026901209e-10,77
12,3,8,4,"true","false",64,8,5.99274601065463e-10,77
12,4,16,4,"true","true",64,2,5.46463754232124e-10,77
12,4,8,4,"true","false",256,128,2.73282005710825e-09,77
4,4,4,2,"true","false",32,1,5.86790218516645e-10,77
20,5,4,4,"true","false",512,4,1.59700307223834e-10,77
12,6,4,4,"true","true",512,2,2.35554169022595e-10,77
8,4,16,4,"true","false",32,8,3.16026803244289e-09,77
4,4,2,2,"true","true",1024,256,1.70031826422448e-09,77
5,5,4,2,"true","false",128,2,4.29172774019931e-10,77
12,6,2,4,"true","false",256,4,1.36838289752556e-10,77
12,4,2,2,"true","true",1024,1024,4.62737838936105e-09,77
10,5,16,4,"true","true",32,2,1.05442988354484e-09,77
16,4,1,4,"true","true",32,2,2.26718087551626e-10,77
10,5,4,4,"true","true",1024,1,3.01679088416685e-10,77
2,2,8,4,"true","true",1024,8,1.13371179646493e-09,77
2,1,1,4,"true","false",64,8,7.35754892465944e-10,77
6,3,16,2,"true","false",128,32,3.41020508169434e-09,77
5,5,1,4,"true","true",128,4,1.22766141901421e-10,77
5,5,8,4,"true","false",512,128,4.11024315555829e-09,77
8,4,4,2,"true","true",1024,8,2.87915691615765e-10,77
6,6,2,2,"true","true",1024,16,2.90912243768521e-10,77
2,1,16,2,"true","false",256,16,1.73185058294119e-09,77
12,6,4,4,"true","false",1024,4,2.54682717355955e-10,77
24,6,2,4,"true","true",256,64,6.69031104740184e-10,77
12,6,8,2,"true","true",32,32,7.1117192973122e-09,77
4,2,4,2,"true","false",256,32,8.8080586885003e-10,77
15,5,4,2,"true","false",128,8,2.8231085676452e-10,77
8,2,4,2,"true","false",512,64,4.6311857249964e-10,77
12,4,16,2,"true","false",512,1,6.96433845323363e-10,77
1,1,4,2,"true","true",512,64,2.37718435643399e-09,77
6,6,4,2,"true","true",512,64,1.37594347616885e-09,77
2,2,4,4,"true","false",32,32,1.24577948351523e-08,77
12,6,8,4,"true","false",64,32,3.74764952780181e-09,77
9,3,2,4,"true","false",1024,1024,4.69464529597006e-09,77
4,4,2,2,"true","false",1024,64,4.49743520836134e-10,77
24,6,4,4,"true","false",1024,8,1.77709380283576e-10,77
20,5,8,4,"true","false",256,64,1.02832060200279e-09,77
3,1,8,4,"true","false",1024,1,6.83055232603563e-10,77
8,2,1,2,"true","true",256,4,2.08772340013221e-10,77
3,1,8,4,"true","false",128,128,8.66731432409052e-09,77
4,2,4,4,"true","true",128,16,8.81767569557022e-10,77
8,2,4,4,"true","false",256,2,2.11255147668384e-10,77
15,5,8,4,"true","false",512,1,3.16553261111969e-10,77
5,5,2,4,"true","true",1024,32,2.81821913734094e-10,77
15,5,8,2,"true","true",32,8,1.25651549010873e-09,77
6,3,8,2,"true","true",128,8,6.36771413583532e-10,77
16,4,4,2,"true","true",32,16,1.26577007978939e-09,77
6,2,1,4,"true","false",1024,512,2.01061780398525e-09,77
20,5,2,4,"true","false",1024,8,1.86648134196724e-10,78
18,6,2,4,"true","true",1024,8,2.23900440358169e-10,78
2,2,1,2,"true","true",1024,16,1.6735894887162e-10,78
18,6,1,4,"true","true",512,128,8.12051098877252e-10,78
8,4,8,2,"true","true",32,2,6.66312721759785e-10,78
4,1,1,4,"true","true",512,1,3.31062423723551e-10,78
8,2,4,2,"true","false",1024,1,2.73946462258827e-10,78
2,1,4,2,"true","false",128,64,4.54784429318517e-09,78
3,1,2,2,"true","false",1024,1024,6.12531687003789e-09,78
4,4,2,4,"true","true",128,8,4.41390873516051e-10,78
10,5,2,2,"true","true",32,8,7.12498802789483e-10,78
20,5,8,2,"true","true",256,2,2.29918242003047e-10,78
20,5,2,2,"true","false",256,4,1.48858292705467e-10,78
6,6,16,4,"true","false",32,2,1.92771787427273e-09,78
1,1,8,2,"true","true",64,8,3.50858171921643e-09,78
12,3,2,2,"true","true",64,2,1.7649752355843e-10,78
1,1,8,4,"true","false",512,512,2.58277078078672e-08,78
1,1,16,2,"true","false",512,2,1.93742391384224e-09,78
16,4,4,4,"true","false",256,1,1.66048636790267e-10,78
10,5,16,4,"true","false",32,2,1.08254139165335e-09,78
2,2,4,2,"true","false",512,1,5.98104843483299e-10,78
2,1,2,4,"true","false",256,16,4.15535433777458e-10,78
4,4,16,2,"true","true",256,32,3.53083949364141e-09,78
8,4,1,4,"true","true",32,4,4.05666128910884e-10,78
12,4,4,2,"true","true",32,4,5.06337881506116e-10,78
15,5,1,4,"true","false",512,16,1.77885230632563e-10,78
15,5,1,2,"true","true",32,8,7.43486450464926e-10,78
10,5,8,4,"true","true",512,8,3.75089947281449e-10,78
15,5,2,2,"true","false",1024,8,2.31281696070093e-10,78
18,6,1,4,"true","true",64,16,7.26925239559492e-10,78
6,2,1,4,"true","true",256,32,5.57185811667132e-10,78
5,5,4,4,"true","true",512,16,4.32921290601775e-10,78
8,2,16,4,"true","true",256,1,5.17595025328369e-10,78
4,4,8,4,"true","false",512,2,7.20481026901209e-10,78
12,4,1,4,"true","false",32,1,2.13221836296615e-10,78
6,3,16,2,"true","false",512,1,1.01295815308148e-09,78
2,2,1,2,"true","false",1024,32,1.65115483652914e-10,78
2,1,4,2,"true","false",256,64,2.35819975327595e-09,78
12,6,2,2,"true","true",128,4,1.36248697593805e-10,78
3,3,16,2,"true","true",32,16,1.30493522304384e-08,78
3,3,2,4,"true","false",64,1,3.17713388976394e-10,78
12,3,8,2,"true","true",128,4,2.5391053026255e-10,78
24,6,2,4,"true","true",1024,8,1.79609622769722e-10,78
16,4,4,4,"true","true",1024,2,2.10631553466826e-10,78
8,2,4,4,"true","false",1024,4,2.5358326048944e-10,78
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,78
6,3,1,2,"true","true",256,64,8.30001491068875e-10,78
12,3,1,4,"true","true",128,1,1.73104247455199e-10,78
5,5,4,2,"true","false",64,64,1.07366494790102e-08,78
8,4,1,4,"true","false",256,2,1.49080093303651e-10,78
5,5,4,4,"true","false",512,2,4.18647867571359e-10,78
16,4,4,2,"true","false",256,128,1.35035538267989e-09,78
4,4,2,2,"true","false",256,128,3.04484622915088e-09,78
2,2,1,2,"true","true",512,256,1.95499300759211e-09,78
12,4,4,4,"true","true",512,4,2.08446230856412e-10,78
2,1,8,2,"true","true",1024,256,3.51318044922895e-09,78
3,1,8,2,"true","false",512,512,8.59684148176643e-09,78
16,4,16,2,"true","true",512,8,5.72357512651057e-10,78
9,3,4,4,"true","false",256,16,3.32637671239406e-10,78
18,6,4,2,"true","false",512,16,1.97976723139462e-10,78
18,6,4,4,"true","false",64,32,1.65060245045478e-09,78
12,6,1,4,"true","true",512,256,1.63275630569771e-09,78
5,5,2,4,"true","true",512,8,2.56299389705774e-10,78
3,3,2,4,"true","true",1024,8,2.70785940878627e-10,78
2,2,16,2,"true","true",512,1,1.49772272489711e-09,78
4,2,4,4,"true","false",32,8,1.65549984740543e-09,78
20,5,16,4,"true","true",256,256,8.0228614083056e-09,78
3,1,16,2,"true","true",128,4,8.88649554450525e-10,78
12,6,16,4,"true","true",64,16,3.00417868979952e-09,78
8,4,4,2,"true","false",1024,1,3.21196863563743e-10,78
6,3,8,4,"true","true",1024,8,4.72727451203887e-10,78
3,1,4,4,"true","false",256,64,1.61040159532403e-09,78
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,78
1,1,16,2,"true","false",1024,32,1.98915655138831e-09,78
2,2,16,2,"true","true",128,2,1.34252243347401e-09,78
12,3,2,2,"true","true",512,32,2.40407223173445e-10,78
12,3,1,4,"true","false",256,1,1.81376139432986e-10,78
5,5,2,4,"true","true",32,4,7.35170748029999e-10,78
1,1,4,4,"true","true",64,1,9.21840548485937e-10,78
6,3,16,2,"true","true",128,64,6.75310906896127e-09,78
5,5,2,4,"true","true",128,8,4.11540976438274e-10,78
1,1,16,2,"true","true",1024,1024,4.43536724452419e-08,78
2,1,1,4,"true","false",1024,8,2.49756135215925e-10,78
9,3,8,4,"true","true",128,1,3.19192237837741e-10,78
12,4,1,2,"true","false",64,1,1.85502845801372e-10,78
6,3,2,2,"true","false",512,512,3.45573052624647e-09,78
2,1,1,2,"true","true",1024,32,2.53237653411345e-10,78
8,2,8,2,"true","true",64,2,3.03312186120416e-10,78
2,1,1,4,"true","false",32,32,5.30277799566002e-09,78
12,3,16,2,"true","false",256,64,1.83402723837073e-09,78
4,4,4,4,"true","true",128,128,1.05606261094546e-08,78
3,1,1,2,"true","true",64,32,2.74005846425161e-09,78
12,3,16,2,"true","true",512,512,7.79851871123434e-09,78
4,1,16,4,"true","true",1024,128,1.69060458576196e-09,78
3,3,8,4,"true","false",64,2,7.51941769950646e-10,78
12,6,4,4,"true","true",1024,512,3.38563937409384e-09,78
2,2,1,2,"true","false",128,16,4.87679838489851e-10,78
4,1,8,4,"true","false",1024,16,5.45912486157058e-10,78
1,1,4,2,"true","true",256,64,4.60912846872228e-09,78
24,6,2,2,"true","true",64,8,3.31845099673869e-10,78
16,4,16,2,"true","false",256,1,5.12302515134765e-10,78
1,1,4,2,"true","true",32,2,1.51312813288958e-09,78
15,5,2,2,"true","false",512,128,9.46788975961875e-10,78
8,4,4,2,"true","true",512,2,2.57721828636432e-10,78
12,3,8,4,"true","true",128,128,4.19276616108822e-09,78
8,2,2,4,"true","true",64,64,3.21649641309579e-09,79
12,6,4,4,"true","true",128,128,5.19006771118482e-09,79
4,1,2,2,"true","false",512,4,3.05766765318706e-10,79
24,6,2,4,"true","false",128,8,1.97350374418815e-10,79
20,5,16,2,"true","false",256,128,3.6383056830809e-09,79
18,6,2,2,"true","false",64,64,3.49986998134603e-09,79
15,5,16,4,"true","true",64,32,4.1620325619191e-09,79
4,4,8,4,"true","true",64,16,3.7675962456985e-09,79
6,6,8,2,"true","true",256,2,6.14378643762391e-10,79
5,5,4,2,"true","false",512,64,1.34965491099598e-09,79
6,2,2,4,"true","true",128,2,2.66785619717848e-10,79
3,3,2,2,"true","true",512,8,2.87699510279286e-10,79
4,4,2,2,"true","true",32,32,5.67435170144307e-09,79
4,1,4,4,"true","true",64,4,4.02098296358986e-10,79
24,6,4,4,"true","false",512,8,1.5542149507967e-10,79
12,6,4,2,"true","false",512,128,1.38364055372712e-09,79
12,4,2,2,"true","false",256,128,1.78195539790486e-09,79
8,2,16,4,"true","true",128,16,1.1510207499261e-09,79
8,2,2,2,"true","false",256,32,4.60506545716394e-10,79
20,5,2,2,"true","false",512,512,2.82635903919895e-09,79
5,5,1,4,"true","true",1024,512,1.76237946206266e-09,79
8,4,2,4,"true","false",64,8,4.00682968331751e-10,79
20,5,4,2,"true","false",256,256,2.72395820701096e-09,79
4,4,1,2,"true","false",512,1,1.30767911062145e-10,79
12,6,16,4,"true","false",128,32,3.18174379143762e-09,79
5,5,2,2,"true","false",32,8,1.38094278925736e-09,79
9,3,16,4,"true","true",256,16,7.83955369097786e-10,79
2,1,2,4,"true","false",256,4,2.74175997832623e-10,79
18,6,2,2,"true","false",1024,8,2.21804591405595e-10,79
3,1,4,2,"true","true",256,1,3.67140873121629e-10,79
16,4,1,4,"true","false",128,2,1.57859484410701e-10,79
6,3,8,2,"true","false",128,8,6.3962632617257e-10,79
16,4,4,2,"true","true",128,1,1.57485652754085e-10,79
12,6,1,2,"true","true",32,8,6.79986374837034e-10,79
2,2,2,2,"true","true",256,256,7.39417499515872e-09,79
5,5,8,2,"true","true",64,1,6.89036584597629e-10,79
24,6,4,2,"true","true",128,128,2.61395072602039e-09,79
10,5,1,2,"true","true",1024,32,1.57474701680509e-10,79
6,2,2,4,"true","false",1024,256,1.21299459465683e-09,79
5,5,16,4,"true","false",256,16,1.98380524862297e-09,79
12,6,4,4,"true","false",512,1,2.53633126994133e-10,79
2,1,8,2,"true","true",128,16,1.83731458136873e-09,79
8,2,8,4,"true","false",128,64,2.36718652988002e-09,79
20,5,2,4,"true","false",32,32,2.35341025394488e-09,79
15,5,8,4,"true","true",256,1,2.87976250250923e-10,79
18,6,4,2,"true","false",256,128,1.77997929545321e-09,79
15,5,16,4,"true","false",256,1,6.1281358963649e-10,79
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,79
3,3,8,4,"true","false",128,128,1.66918198557855e-08,79
2,1,4,2,"true","true",256,64,2.35709196495716e-09,79
8,4,4,4,"true","true",64,1,2.82614073273478e-10,79
4,2,16,4,"true","false",128,1,8.1006840308159e-10,79
16,4,2,4,"true","false",256,1,1.65610992923629e-10,79
6,6,1,4,"true","false",512,8,1.18483530341257e-10,79
16,4,4,4,"true","false",256,4,1.59371144215709e-10,79
12,3,8,2,"true","true",256,64,1.09902247826846e-09,79
4,2,8,4,"true","false",64,32,4.69472734223863e-09,79
20,5,16,4,"true","false",32,1,4.43385275604796e-10,79
20,5,2,2,"true","false",1024,8,1.84537435963609e-10,79
12,4,16,2,"true","true",256,2,6.73832202009596e-10,79
24,6,2,4,"true","false",512,64,3.83858182895902e-10,79
2,1,16,2,"true","true",512,256,1.06055590470348e-08,79
6,3,8,2,"true","true",512,1,4.45903354306263e-10,79
3,1,2,2,"true","false",512,64,8.90500751984832e-10,79
9,3,1,2,"true","true",1024,1024,4.09581605597952e-09,79
3,3,16,2,"true","true",1024,64,2.17084738695396e-09,79
8,4,8,4,"true","true",512,256,4.4616898500568e-09,79
3,3,4,4,"true","true",128,64,5.39410495908056e-09,79
2,1,2,2,"true","true",256,2,2.71586692415872e-10,79
9,3,8,2,"true","false",512,1,3.37860649435685e-10,79
18,6,2,2,"true","true",512,4,1.85245928853733e-10,79
1,1,16,2,"true","true",32,2,3.40512999824554e-09,79
8,4,1,4,"true","false",1024,8,1.64345967560485e-10,79
2,1,2,2,"true","false",1024,256,1.40127130009802e-09,79
2,2,4,4,"true","true",512,8,6.01884072076968e-10,79
8,4,4,2,"true","true",64,16,1.29588598464929e-09,79
15,5,2,2,"true","true",512,1,2.05853619378404e-10,79
10,5,2,4,"true","false",128,8,2.18427683895535e-10,79
24,6,4,4,"true","true",256,16,2.04273612873657e-10,79
18,6,8,2,"true","true",512,128,1.46897950988594e-09,79
4,2,1,4,"true","true",256,256,3.70791402220425e-09,79
2,1,4,2,"true","true",512,128,2.35661717268145e-09,79
12,6,4,4,"true","false",32,4,6.359899471638e-10,79
24,6,1,4,"true","true",32,32,2.33488228586549e-09,79
18,6,4,2,"true","false",512,1,1.91794351915189e-10,79
5,5,4,2,"true","true",512,512,1.10702336209714e-08,79
3,3,1,2,"true","false",512,64,4.38544849961387e-10,79
10,5,16,2,"true","false",512,1,9.18676596335520e-10,79
2,1,2,4,"true","false",64,4,4.29162438854993e-10,79
15,5,1,2,"true","true",128,1,1.72122122319496e-10,79
4,1,16,2,"true","true",64,4,9.97393441740248e-10,79
12,4,1,2,"true","true",256,16,2.65228432592738e-10,79
4,2,4,4,"true","false",256,1,3.42315125112275e-10,79
16,4,1,4,"true","false",1024,4,2.00285760877781e-10,79
20,5,4,2,"true","true",256,2,1.5022536007427e-10,79
6,3,8,4,"true","true",256,4,4.03675359041812e-10,79
20,5,2,2,"true","false",512,16,1.60547113400894e-10,79
4,1,2,2,"true","false",64,4,4.00570494713582e-10,79
12,6,2,2,"true","true",64,16,7.01384783535861e-10,79
9,3,2,2,"true","false",64,1,2.29802789985244e-10,79
6,6,16,2,"true","false",128,32,6.25150583040673e-09,79
10,5,8,4,"true","true",128,128,7.97496257623838e-09,79
8,2,1,4,"true","false",512,4,2.08060218534754e-10,79
6,3,4,4,"true","false",1024,1,3.53211349387271e-10,79
15,5,2,4,"true","true",512,2,1.94496591220211e-10,79
12,6,2,2,"true","false",512,1,1.46462319829853e-10,80
4,1,1,4,"true","false",1024,1,3.39334593300341e-10,80
15,5,16,4,"true","false",32,4,1.21169223723567e-09,80
6,2,8,4,"true","false",128,16,9.08538127427589e-10,80
2,2,16,4,"true","false",128,4,1.39472339128956e-09,80
12,3,16,2,"true","false",32,16,3.35677654939526e-09,80
12,4,16,2,"true","false",256,256,1.00269951247178e-08,80
6,6,1,4,"true","true",512,4,1.21740913105725e-10,80
6,6,8,4,"true","false",64,2,6.08363298625413e-10,80
15,5,8,4,"true","true",128,4,2.86268691257629e-10,80
1,1,8,2,"true","false",1024,2,1.59938871922375e-09,80
3,3,8,2,"true","false",1024,128,2.49960540692695e-09,80
6,3,8,2,"true","true",1024,128,1.31236664624821e-09,80
8,4,2,2,"true","true",32,16,1.43570598468648e-09,80
18,6,1,4,"true","false",64,8,3.98769000056953e-10,80
3,3,1,4,"true","true",256,4,1.35697524537269e-10,80
6,6,1,4,"true","true",512,128,7.89962947858656e-10,80
12,6,8,4,"true","true",32,32,7.1002487316715e-09,80
2,2,8,2,"true","true",64,32,9.29959640934592e-09,80
12,3,1,4,"true","true",64,8,3.94555360398813e-10,80
9,3,8,4,"true","true",512,4,3.23487860493297e-10,80
8,2,4,4,"true","false",1024,64,3.11493342613824e-10,80
1,1,8,2,"true","true",64,4,2.01013348488259e-09,80
4,2,8,2,"true","true",256,16,7.52928529679753e-10,80
5,5,4,2,"true","false",256,16,6.97604654649158e-10,80
6,2,4,4,"true","true",256,32,6.30011116966835e-10,80
16,4,2,2,"true","false",512,8,1.67165415853302e-10,80
3,1,2,2,"true","true",256,128,3.0634887979192e-09,80
1,1,16,2,"true","false",128,8,3.17302262691386e-09,80
16,4,1,2,"true","false",64,2,1.59338798235866e-10,80
3,1,4,2,"true","true",1024,4,3.61755709530461e-10,80
2,2,8,2,"true","true",512,64,2.4505390159381e-09,80
16,4,2,4,"true","false",256,8,1.60532065402035e-10,80
4,1,16,2,"true","false",32,2,1.03133303129445e-09,80
6,3,4,4,"true","true",256,1,2.89796831921777e-10,80
2,2,8,2,"true","true",32,2,1.50831352991646e-09,80
8,2,1,2,"true","true",1024,64,3.13391447543214e-10,80
9,3,1,2,"true","false",64,2,2.02969195283367e-10,80
16,4,4,2,"true","false",64,32,1.30810634298756e-09,80
12,3,2,2,"true","true",1024,16,2.1500458513093e-10,80
2,1,2,2,"true","true",512,32,4.14539983063335e-10,80
15,5,1,2,"true","false",128,2,1.75821977804987e-10,80
8,2,16,2,"true","false",1024,16,6.43779664604578e-10,80
2,2,16,4,"true","false",256,16,2.27568390796323e-09,80
3,3,8,2,"true","false",128,16,2.1175831413615e-09,80
20,5,4,4,"true","true",256,8,1.52646305940824e-10,80
5,5,8,2,"true","true",512,128,4.12873767979385e-09,80
4,1,2,2,"true","false",1024,1024,4.59475893299688e-09,80
1,1,16,4,"true","false",512,32,3.12998393584931e-09,80
24,6,2,2,"true","true",512,16,1.56357080416648e-10,80
15,5,1,4,"true","true",1024,128,4.91613953041059e-10,80
2,1,2,2,"true","false",512,32,4.15619937324882e-10,80
15,5,1,4,"true","false",512,128,8.18467127276888e-10,80
4,2,4,4,"true","false",256,64,1.65619514418812e-09,80
2,2,8,4,"true","true",1024,16,9.87100459444121e-10,80
6,2,8,4,"true","false",64,64,6.28792197650858e-09,80
4,4,2,2,"true","true",512,4,2.62627996385667e-10,80
12,3,1,4,"true","true",1024,2,2.28911546767531e-10,80
1,1,1,4,"true","false",256,1,2.35896594249819e-10,80
12,3,4,4,"true","false",64,1,1.740001615849e-10,80
24,6,2,4,"true","false",1024,128,4.06290884746575e-10,80
8,2,4,4,"true","true",64,2,2.09406037938204e-10,80
10,5,2,2,"true","true",1024,512,1.89499146885696e-09,80
12,6,2,2,"true","true",1024,512,1.94513034009778e-09,80
3,3,16,2,"true","true",1024,1024,3.58454908584553e-08,80
1,1,2,2,"true","true",32,2,9.70281586235513e-10,80
1,1,8,2,"true","false",32,1,1.59938660809289e-09,80
8,4,2,4,"true","true",64,4,2.33917362716913e-10,80
5,5,1,4,"true","true",64,1,1.32387830699178e-10,80
5,5,2,4,"true","true",1024,128,8.79967699629109e-10,80
4,2,8,2,"true","false",1024,32,5.30197476137868e-10,80
2,2,16,2,"true","true",1024,4,1.81704517354784e-09,80
18,6,16,2,"true","true",64,1,5.9765594307286e-10,80
18,6,2,2,"true","false",1024,64,3.51819030630019e-10,80
18,6,2,4,"true","false",64,4,2.74488962782163e-10,80
24,6,8,4,"true","true",512,1,3.36684382879132e-10,80
18,6,2,2,"true","true",256,128,1.77744671106135e-09,80
12,3,4,2,"true","true",512,2,1.85762615164764e-10,80
5,5,2,2,"true","true",512,64,7.8956300987925e-10,80
6,2,2,2,"true","true",512,256,2.19863434200027e-09,80
12,6,8,2,"true","false",128,16,9.44758763054094e-10,80
24,6,4,2,"true","false",32,16,1.15159010155109e-09,80
18,6,1,4,"true","false",512,4,1.66699543658445e-10,80
6,3,2,2,"true","true",32,2,2.96917364681106e-10,80
3,1,8,2,"true","false",64,64,8.73067489124859e-09,80
3,3,8,4,"true","false",128,64,8.02996640332702e-09,80
3,3,1,4,"true","true",256,8,1.36763552859997e-10,80
16,4,1,2,"true","true",32,16,1.26570004040161e-09,80
1,1,2,4,"true","true",512,8,4.85206351322342e-10,80
12,4,8,2,"true","false",256,64,1.35977502868959e-09,80
4,4,4,4,"true","false",128,2,4.74349662525103e-10,80
16,4,2,4,"true","false",1024,1,2.12896550187525e-10,80
2,1,4,4,"true","true",128,16,1.25239517946332e-09,80
4,1,4,4,"true","false",512,64,6.53882363897249e-10,80
4,4,4,4,"true","true",1024,1024,1.36746527835845e-08,80
2,2,1,4,"true","false",512,32,2.74974061174601e-10,80
12,3,8,2,"true","true",1024,64,4.30195950601697e-10,80
16,4,8,2,"true","false",256,4,2.41443601556843e-10,80
4,1,4,2,"true","true",1024,128,6.59598207383704e-10,80
5,5,1,4,"true","false",1024,64,2.305371062627e-10,80
4,4,8,4,"true","true",1024,2,8.7442789753358e-10,80
4,1,16,2,"true","true",128,128,1.05059963801936e-08,80
18,6,4,2,"true","false",256,16,2.7657708336571e-10,80
2,2,8,2,"true","false",256,256,1.85514051858658e-08,80
1,1,8,4,"true","true",256,16,1.97390888170753e-09,80
5,5,1,2,"true","false",32,1,2.30353289716145e-10,81
5,5,1,2,"true","false",1024,8,1.22360757184054e-10,81
4,4,4,2,"true","false",1024,512,6.34415357173933e-09,81
15,5,1,4,"true","true",128,4,1.73755079720108e-10,81
4,1,4,2,"true","true",1024,1024,4.60453618872413e-09,81
4,4,2,4,"true","false",256,8,2.84061645529776e-10,81
15,5,16,2,"true","true",512,32,8.42896368507075e-10,81
8,4,8,4,"true","true",512,8,3.96507060976189e-10,81
4,1,4,4,"true","false",64,1,3.02049614795073e-10,81
2,1,2,4,"true","false",1024,512,2.71996074536714e-09,81
6,2,8,2,"true","false",512,64,9.08131397632635e-10,81
4,2,16,2,"true","false",256,4,8.12959694691527e-10,81
15,5,2,2,"true","false",512,4,1.91723676007847e-10,81
2,1,16,2,"true","true",512,4,1.12563719291703e-09,81
18,6,1,2,"true","false",64,2,1.67111112166025e-10,81
2,2,4,4,"true","false",512,256,6.44812438974027e-09,81
2,2,8,4,"true","false",256,64,4.70392866519524e-09,81
3,1,2,2,"true","true",64,4,5.45952368075034e-10,81
6,3,4,2,"true","true",256,16,4.35950863730074e-10,81
8,4,16,2,"true","true",128,64,6.61164011695026e-09,81
15,5,2,2,"true","true",512,128,9.44270914097554e-10,81
2,2,4,4,"true","true",256,4,6.06452126979187e-10,81
6,3,2,4,"true","true",32,8,8.26365956332667e-10,81
6,2,2,4,"true","false",64,2,2.6833601416096e-10,81
2,2,2,4,"true","true",1024,2,3.19872755536141e-10,81
3,3,8,2,"true","false",64,1,8.01767403149996e-10,81
2,1,4,2,"true","true",32,2,7.98777285863988e-10,81
3,1,8,4,"true","false",128,4,5.55389349642771e-10,81
4,4,8,2,"true","true",256,128,8.09746721067695e-09,81
3,3,1,4,"true","false",512,2,1.35341152549115e-10,81
1,1,1,2,"true","true",256,16,3.94803462930339e-10,81
3,3,4,2,"true","true",256,32,1.44706730164895e-09,81
3,1,4,4,"true","true",256,1,3.67127089629332e-10,81
18,6,8,4,"true","false",512,32,5.03532034678595e-10,81
12,6,8,2,"true","false",256,2,3.74920183522413e-10,81
8,2,2,4,"true","false",32,8,8.44516492196799e-10,81
1,1,2,2,"true","false",512,32,7.85712117917616e-10,81
5,5,4,2,"true","false",128,4,4.26463589504007e-10,81
24,6,8,4,"true","true",256,1,2.3794151337554e-10,81
4,2,2,4,"true","true",256,32,5.16086437565313e-10,81
4,1,16,2,"true","false",128,32,2.86177245999409e-09,81
3,1,8,2,"true","true",512,1,5.66148543594418e-10,81
8,4,16,2,"true","true",256,256,1.50674831842462e-08,81
3,1,8,2,"true","true",1024,4,6.45964574848397e-10,81
3,3,16,2,"true","true",64,8,3.49813218192472e-09,81
3,1,2,4,"true","false",256,16,5.39248282611899e-10,81
8,2,4,4,"true","false",512,512,3.23177452717188e-09,81
3,3,16,4,"true","true",512,4,1.27704035024995e-09,81
12,4,2,4,"true","false",512,4,2.06208482635013e-10,81
8,2,16,4,"true","true",64,4,7.04386144340736e-10,81
8,2,4,4,"true","false",1024,2,2.68599042430092e-10,81
4,2,8,2,"true","false",1024,4,5.70872657010813e-10,81
2,2,1,4,"true","true",64,16,9.42270033390977e-10,81
12,4,4,2,"true","false",512,256,1.89761267756957e-09,81
12,6,8,4,"true","true",64,4,5.65195431907982e-10,81
6,2,4,4,"true","false",64,64,4.2813783550974e-09,81
4,4,4,2,"true","true",512,128,2.73150800158278e-09,81
20,5,1,4,"true","true",1024,256,8.00466473365053e-10,81
3,3,2,4,"true","true",512,4,2.85555348831342e-10,81
4,4,2,4,"true","true",512,128,1.56497045142668e-09,81
12,3,4,2,"true","true",1024,2,2.3357157375905e-10,81
4,2,8,2,"true","true",128,4,4.94751760738049e-10,81
9,3,4,2,"true","false",512,4,2.22722648110679e-10,81
18,6,8,2,"true","false",256,32,7.13289516882859e-10,81
12,3,1,4,"true","true",128,128,2.77562908389009e-09,81
9,3,1,4,"true","false",64,16,8.54008725786329e-10,81
10,5,16,2,"true","false",128,64,6.555138753486e-09,81
12,3,1,4,"true","false",256,2,1.78891459658845e-10,81
15,5,2,4,"true","false",64,4,2.86206902890874e-10,81
12,4,16,2,"true","false",32,8,2.16800318117114e-09,81
12,3,1,2,"true","true",512,4,1.77429022638692e-10,81
3,3,1,4,"true","false",512,4,1.35429549481083e-10,81
4,2,8,2,"true","true",512,128,2.43165015487029e-09,81
9,3,4,4,"true","false",1024,64,3.79515791172982e-10,81
12,6,16,4,"true","true",128,4,7.38242986895551e-10,81
6,3,1,4,"true","true",64,64,3.25455596219256e-09,81
20,5,4,4,"true","false",64,1,1.49225241427877e-10,81
12,3,1,4,"true","true",1024,32,2.18059001557931e-10,81
4,1,16,4,"true","false",64,64,1.06120117293616e-08,81
6,6,8,4,"true","false",128,32,3.63668379435595e-09,81
2,1,1,4,"true","false",256,256,5.31375189431766e-09,81
10,5,2,2,"true","false",32,1,1.8598617091977e-10,81
24,6,1,2,"true","false",512,4,1.49186627382953e-10,81
9,3,8,4,"true","false",32,4,8.12689512575774e-10,81
